"Filename","Title","Author","Subject","Keywords","Producer","Creator","CreationDate","ModDate","NumPages"
"DR--103856742.pdf","",null,null,null,null,"PrintServer130","2010-03-26T15:28:36.000Z","2025-01-15T17:50:24.000Z",15
"DR--104161784.pdf",null,null,null,null,null,"Microsoft® Word 2016","2018-07-09T18:59:02.000Z","2025-01-15T17:50:24.000Z",71
"DR--104222191.pdf","",null,null,null,null,"PrintServer180","2018-01-29T19:26:33.000Z","2025-01-15T17:50:24.000Z",76
"DR--104342706.pdf","",null,null,null,null,"PrintServer180","2018-06-06T18:26:44.000Z","2025-01-15T17:50:24.000Z",14
"DR--104408454.pdf","","","","",null,"","2018-07-19T07:40:19.000Z","2025-01-15T17:50:24.000Z",13
"DR--104436551.pdf","",null,null,null,null,"PrintServer180","2018-12-26T19:27:21.000Z","2025-01-15T17:50:24.000Z",20
"DR--104477901.pdf",null,null,null,null,null,null,"2018-07-24T22:39:48.000Z","2025-01-15T17:50:24.000Z",85
"DR--104579465.pdf","",null,null,null,null,"PrintServer180","2017-08-07T18:32:13.000Z","2025-01-15T17:50:24.000Z",19
"DR--104627197.pdf","","","","",null,"MS Word for Windows Document (OLE)","2018-07-17T05:10:38.000Z","2025-01-15T17:50:24.000Z",54
"DR--104764265.pdf","",null,null,null,null,"PrintServer180","2018-03-19T18:26:22.000Z","2025-01-15T17:50:24.000Z",10
"DR--104853658.pdf","",null,null,null,null,"PrintServer180","2018-06-18T18:26:29.000Z","2025-01-15T17:50:24.000Z",35
"DR--105058009.pdf",null,null,null,null,null,"Microsoft® Word 2016","2017-12-07T23:24:16.000Z","2025-01-15T17:50:24.000Z",17
"DR--105076130.pdf","",null,null,null,null,"Microsoft® Word 2013","2018-11-01T19:35:46.000Z","2025-01-15T17:50:24.000Z",248
"DR--105439606.pdf","",null,null,null,null,"PrintServer180","2018-05-16T18:25:59.000Z","2025-01-15T17:50:24.000Z",17
"DR--105531894.pdf","",null,null,null,null,"PrintServer180","2018-06-18T18:27:12.000Z","2025-01-15T17:50:24.000Z",66
"DR--105637158.pdf",null,null,null,null,null,"Microsoft® Word 2013","2018-02-26T14:15:37.000Z","2025-01-15T17:50:24.000Z",22
"DR--105665622.pdf",null,"",null,null,null,"Acrobat PDFMaker 11 for Word","2019-02-06T15:01:06.000Z","2025-01-15T17:50:24.000Z",25
"DR--107402997.pdf",null,null,null,null,null,null,"2018-07-24T22:46:50.000Z","2025-01-15T17:50:24.000Z",80
"DR--107478518.pdf",null,null,null,null,null,"Adobe InDesign CC 2017 (Windows)","2016-12-19T19:43:48.000Z","2025-01-15T17:50:24.000Z",38
"DR--107609716.pdf","","","","",null,"LaTeX with hyperref package","2017-03-09T21:04:30.000Z","2025-01-15T17:50:24.000Z",54
"DR--108017124.pdf",null,null,null,null,null,null,"2017-02-06T17:06:46.000Z","2025-01-15T17:50:24.000Z",10
"DR--108089002.pdf",null,null,null,null,null,"Acrobat PDFMaker 9.1 for Word","2010-05-10T14:37:03.000Z","2025-01-15T17:50:25.000Z",58
"DR--108097390.pdf",null,null,null,null,null,null,"2016-07-26T23:51:14.000Z","2025-01-15T17:50:25.000Z",19
"DR--108489913.pdf",null,null,null,null,null,"Microsoft® Word 2010","2016-01-20T01:28:20.000Z","2025-01-15T17:50:25.000Z",74
"DR--108682176.pdf",null,null,null,null,null,null,"2016-07-26T23:46:13.000Z","2025-01-15T17:50:25.000Z",19
"DR--108761545.pdf","",null,null,null,null,"Microsoft PowerPoint","2010-08-25T15:16:59.000Z","2025-01-15T17:50:25.000Z",35
"DR--10895621.pdf",null,null,null,null,null,"Adobe Photoshop 7.0","2003-12-18T22:17:02.000Z","2025-01-15T17:50:25.000Z",11
"DR--109116266.pdf",null,null,null,null,null,"Microsoft® Word 2010","2016-01-20T01:26:49.000Z","2025-01-15T17:50:25.000Z",18
"DR--109303555.pdf","",null,null,null,null,"PrintServer160","2013-10-22T20:10:47.000Z","2025-01-15T17:50:25.000Z",11
"DR--109451717.pdf","",null,null,null,null,"PScript5.dll Version 5.2.2","2009-07-02T19:15:24.000Z","2025-01-15T17:50:25.000Z",29
"DR--109455232.pdf","",null,null,null,null,"PrintServer130","2008-08-04T20:06:55.000Z","2025-01-15T17:50:25.000Z",10
"DR--1097215.pdf","","","","",null,"Acrobat PDFMaker 11 for Word","2018-04-26T23:54:03.000Z","2025-01-15T17:50:25.000Z",86
"DR--109749033.pdf",null,null,null,null,null,"Microsoft® Word 2010","2016-01-20T01:29:10.000Z","2025-01-15T17:50:25.000Z",14
